LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	admin
Description	Clolumns are: time, Current, Voltage, Power, Battery Temp, and Chamber Temp
Date	2024/07/11
Time	13:55:08.7859711647033691406
***End_of_Header***	
	
Channels	6						
Samples	1	1	1	1	1	1	
Date	2024/07/21	2024/07/21	2024/07/21	2024/07/21	2024/07/21	2024/07/21	
Time	16:14:42.6465687751770019531	16:14:42.6535978317260742187	16:14:42.6595735549926757812	16:14:42.6287693977355957031	16:14:42.6287693977355957031	16:14:42.6287693977355957031	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***							
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Comment
0.000000	0.020601	4.123900	0.084944	20.934827	0.000831	20.758449
1.001129	-2.990200	3.995600	-11.947000	20.943933	0.000832	20.771824
2.003014	-2.998100	3.989500	-11.960000	20.939791	0.000831	20.779062
3.000833	-2.979600	3.985000	-11.873000	20.933454	0.000830	20.780311
3.998280	-2.990200	3.981300	-11.904000	20.943335	0.000828	20.773597
5.003154	-3.010200	3.976800	-11.969000	20.956562	0.000826	20.772127
6.002377	-2.992400	3.975000	-11.893000	20.934779	0.000827	20.774048
7.000150	-3.002800	3.971800	-11.926000	20.944309	0.000828	20.797804
8.004626	-2.985200	3.971000	-11.853000	20.944933	0.000825	20.779937
9.003080	-3.009800	3.967000	-11.938000	20.939296	0.000825	20.795162
10.000453	-3.009800	3.965400	-11.933000	20.947007	0.000825	20.789597
11.009066	-2.995700	3.963200	-11.872000	20.963775	0.000823	20.787402
12.003147	-2.984700	3.962800	-11.827000	20.968343	0.000821	20.781065
13.002767	-3.014900	3.960800	-11.941000	20.969115	0.000823	20.777570
14.006362	-2.998800	3.958700	-11.871000	20.976076	0.000819	20.785955
15.004460	-3.003600	3.957400	-11.885000	20.954517	0.000822	20.796635
16.005810	-2.989600	3.956000	-11.826000	20.987306	0.000821	20.782487
17.006350	-3.007400	3.954000	-11.891000	20.994590	0.000819	20.789773
18.008147	-3.000600	3.953500	-11.861000	20.968019	0.000817	20.782637
19.006074	-2.978800	3.952500	-11.772000	20.972785	0.000815	20.781240
20.010736	-3.014400	3.951000	-11.909000	20.997936	0.000820	20.803076
21.007236	-2.997500	3.951300	-11.843000	20.975281	0.000816	20.802702
22.007487	-3.011100	3.948700	-11.889000	20.972536	0.000813	20.792845
23.006591	-2.990500	3.948300	-11.807000	20.994943	0.000814	20.811463
24.008500	-2.995400	3.947900	-11.825000	21.001881	0.000813	20.788056
25.008749	-3.027200	3.946700	-11.947000	20.998514	0.000815	20.778999
26.010170	-3.013500	3.945800	-11.890000	21.010562	0.000814	20.805748
27.011271	-2.991700	3.944700	-11.800000	21.007394	0.000814	20.800682
28.009446	-3.001300	3.945700	-11.840000	21.018845	0.000814	20.797911
29.011866	-3.012000	3.943600	-11.877000	21.025384	0.000813	20.810140
30.010519	-2.993700	3.943300	-11.805000	21.035938	0.000810	20.786084
31.011202	-2.981000	3.943300	-11.754000	21.021714	0.000811	20.799358
32.014034	-3.011300	3.941200	-11.867000	21.030724	0.000811	20.805050
33.012810	-3.021200	3.940100	-11.903000	21.016575	0.000811	20.802278
34.014822	-3.007900	3.939600	-11.848000	21.054424	0.000808	20.805522
35.013275	-3.002300	3.938400	-11.823000	21.043795	0.000809	20.792520
36.013045	-2.992500	3.938500	-11.785000	21.044319	0.000806	20.829553
37.012244	-3.007600	3.937100	-11.841000	21.057116	0.000808	20.804896
38.014713	-3.001400	3.936100	-11.811000	21.086133	0.000810	20.816375
39.015897	-3.012800	3.936000	-11.858000	21.053948	0.000804	20.811684
40.016610	-2.978800	3.936900	-11.726000	21.085335	0.000804	20.813681
41.017679	-2.983400	3.935500	-11.740000	21.079522	0.000806	20.806443
42.017666	-2.979200	3.934800	-11.720000	21.062130	0.000804	20.820816
43.017125	-2.989000	3.934500	-11.757000	21.083663	0.000806	20.823862
44.017840	-2.981100	3.934200	-11.727000	21.056191	0.000807	20.801600
45.016997	-3.000500	3.932700	-11.799000	21.088052	0.000804	20.814976
46.015816	-3.010300	3.932000	-11.835000	21.099527	0.000802	20.808910
47.017492	-3.015600	3.932700	-11.858000	21.081938	0.000803	20.812653
48.017269	-3.027000	3.930900	-11.897000	21.115070	0.000805	20.813552
49.017781	-3.017300	3.929400	-11.855000	21.110879	0.000804	20.834015
50.017748	-2.990200	3.931400	-11.754000	21.117240	0.000802	20.833265
